parent_molecule_chembl_id,canonical_smiles,pchembl_value,source_target,source_pchembl,standard_type
CHEMBL6032290,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Br)cc3s2)c2c(O)ccc(Br)c21,3.0,P2Y1,7.55,DECOY_P2Y
CHEMBL5797990,CCC1(CC)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(C#N)c21,3.0,P2Y1,8.11,DECOY_P2Y
CHEMBL5872070,CCC1(CC)CN(c2ccccc2NC(=O)Nc2ccc(C(C)(C)C)cc2)c2c(O)ccc(C#N)c21,3.0,P2Y1,8.16,DECOY_P2Y
CHEMBL5811221,CCC1(CC)CN(c2ccccc2NC(=O)Nc2ccc(C3CCN(CC(C)(C)C)CC3)cc2)c2c(O)ccc(C#N)c21,3.0,P2Y1,8.17,DECOY_P2Y
CHEMBL5975566,CCC1(CC)CN(c2ccccc2NC(=O)Nc2ccc(C3CCN(CC(C)C)CC3)cc2)c2c(O)ccc(C#N)c21,3.0,P2Y1,8.02,DECOY_P2Y
CHEMBL5838756,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(C#N)c21,3.0,P2Y1,7.72,DECOY_P2Y
CHEMBL5944240,CCC1(CC)CN(c2ccccc2NC(=O)Nc2nc(C(C)C)ns2)c2c(O)ccc(Cl)c21,3.0,P2Y1,8.15,DECOY_P2Y
CHEMBL5921958,CCC1(CC)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)ccc(Cl)c21,3.0,P2Y1,8.18,DECOY_P2Y
CHEMBL5988234,CCC1(CC)CN(c2ccccc2NC(=O)Nc2ccc(C3CCN(CC(C)C)CC3)cc2)c2c(O)ccc(Cl)c21,3.0,P2Y1,8.18,DECOY_P2Y
CHEMBL6058520,CCC1(CC)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(Cl)c21,3.0,P2Y1,7.85,DECOY_P2Y
CHEMBL5823673,CCC1(CC)CN(c2ccccc2NC(=O)Nc2ccc(C(F)(F)F)cc2)c2c(O)ccc(Cl)c21,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL5966591,CCC1(CC)CN(c2ccccc2NC(=O)Nc2csc(Cl)n2)c2c(O)ccc(Cl)c21,3.0,P2Y1,8.30,DECOY_P2Y
CHEMBL5986965,CCC1(CC)CN(c2ccccc2NC(=O)Nc2nc3c(s2)CN(CC(C)C)CC3)c2c(O)ccc(Cl)c21,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL6024935,CCC1(CC)CN(c2ccccc2NC(=O)Nc2nc3c(s2)CN(CC(F)(F)F)CC3)c2c(O)ccc(Cl)c21,3.0,P2Y1,7.80,DECOY_P2Y
CHEMBL5923081,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(C(F)(F)F)cc2)c2c(O)ccc(Cl)c21,3.0,P2Y1,8.08,DECOY_P2Y
CHEMBL5783081,CC1(C)CN(c2ccccc2NC(=O)Nc2csc(Cl)n2)c2c(O)ccc(Cl)c21,3.0,P2Y1,8.39,DECOY_P2Y
CHEMBL5740645,CC1(C)CN(c2cc(F)ccc2NC(=O)Nc2ccc(F)cc2F)c2c(O)ccc(C(F)(F)F)c21,3.0,P2Y1,8.24,DECOY_P2Y
CHEMBL5847538,CC1(C)CN(c2ccc(F)cc2NC(=O)Nc2ccc(F)cc2F)c2c(O)ccc(C(F)(F)F)c21,3.0,P2Y1,7.96,DECOY_P2Y
CHEMBL5785718,CC1(C)CN(c2cccc(F)c2NC(=O)Nc2ccc(F)cc2F)c2c(O)ccc(C(F)(F)F)c21,3.0,P2Y1,8.28,DECOY_P2Y
CHEMBL5868876,CC1(C)CN(c2c(F)cccc2NC(=O)Nc2ccc(F)cc2F)c2c(O)ccc(C(F)(F)F)c21,3.0,P2Y1,7.82,DECOY_P2Y
CHEMBL5987688,CC1(C)CN(c2ccc(F)cc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)ccc(C(F)(F)F)c21,3.0,P2Y1,7.68,DECOY_P2Y
CHEMBL5836995,CC1(C)CN(c2cc(F)ccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)ccc(C(F)(F)F)c21,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL5812408,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)c(F)cc(Cl)c21,3.0,P2Y1,7.85,DECOY_P2Y
CHEMBL5950458,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)cc3s2)c2c(O)c(F)cc(Br)c21,3.0,P2Y1,7.68,DECOY_P2Y
CHEMBL5820741,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)cc(F)c(Br)c21,3.0,P2Y1,7.85,DECOY_P2Y
CHEMBL6056269,CC1(C)CN(c2ccccc2NC(=O)Nc2csc(Cl)n2)c2c(O)cc(F)c(Br)c21,3.0,P2Y1,8.12,DECOY_P2Y
CHEMBL5981966,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)c(F)cc(Br)c21,3.0,P2Y1,7.75,DECOY_P2Y
CHEMBL5896126,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)cc3s2)c2c(O)cc(F)c(Br)c21,3.0,P2Y1,7.51,DECOY_P2Y
CHEMBL5881775,CCC1(CC)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(C)c21,3.0,P2Y1,8.17,DECOY_P2Y
CHEMBL5837418,CC(C)(C)Sc1ccc(O)c2c1C(C)(C)CN2c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,3.0,P2Y1,7.50,DECOY_P2Y
CHEMBL5918894,CCC1(CC)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(C=O)c21,3.0,P2Y1,8.35,DECOY_P2Y
CHEMBL5865963,CCOC(=O)C1(C)CN(c2ccccc2NC(=O)Nc2csc(Cl)n2)c2c(O)ccc(Cl)c21,3.0,P2Y1,8.15,DECOY_P2Y
CHEMBL5775195,CCOC(=O)C1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)ccc(Cl)c21,3.0,P2Y1,7.92,DECOY_P2Y
CHEMBL5974910,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)c(F)cc(CC(F)(F)F)c21,3.0,P2Y1,8.01,DECOY_P2Y
CHEMBL5908087,COC(=O)c1ccc(O)c2c1C(C)(C)CN2c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,3.0,P2Y1,8.05,DECOY_P2Y
CHEMBL5742558,CCOC(=O)c1ccc(O)c2c1C(C)(C)CN2c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,3.0,P2Y1,8.07,DECOY_P2Y
CHEMBL5803581,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4ccccc4o3)c21,3.0,P2Y1,7.80,DECOY_P2Y
CHEMBL5791703,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4ccccc4s3)c21,3.0,P2Y1,7.82,DECOY_P2Y
CHEMBL6021633,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4cc(Cl)ccc4o3)c21,3.0,P2Y1,7.77,DECOY_P2Y
CHEMBL5795084,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4cc(Cl)ccc4s3)c21,3.0,P2Y1,7.62,DECOY_P2Y
CHEMBL5992086,Cc1nnc(-c2ccc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)o1,3.0,P2Y1,7.66,DECOY_P2Y
CHEMBL5951757,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4cc(C(F)(F)F)ccc4s3)c21,3.0,P2Y1,7.37,DECOY_P2Y
CHEMBL5828574,Cn1c(-c2ccc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)nc2ccccc21,3.0,P2Y1,7.40,DECOY_P2Y
CHEMBL5860420,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4cccnc4o3)c21,3.0,P2Y1,7.92,DECOY_P2Y
CHEMBL5786438,Cc1cccc2oc(-c3ccc(O)c4c3C(C)(C)CN4c3ccccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)nc12,3.0,P2Y1,7.24,DECOY_P2Y
CHEMBL5767643,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4ccc(Cl)cc4o3)c21,3.0,P2Y1,7.19,DECOY_P2Y
CHEMBL6047054,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4ccc(F)cc4o3)c21,3.0,P2Y1,7.43,DECOY_P2Y
CHEMBL5826184,Cc1cccc2nc(-c3ccc(O)c4c3C(C)(C)CN4c3ccccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)oc12,3.0,P2Y1,7.28,DECOY_P2Y
CHEMBL5740444,COc1ccc2nc(-c3ccc(O)c4c3C(C)(C)CN4c3ccccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)oc2c1,3.0,P2Y1,7.40,DECOY_P2Y
CHEMBL5929424,Cc1ccc2nc(-c3ccc(O)c4c3C(C)(C)CN4c3ccccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)oc2c1,3.0,P2Y1,7.48,DECOY_P2Y
CHEMBL5940069,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4cnccc4o3)c21,3.0,P2Y1,7.66,DECOY_P2Y
CHEMBL6031267,Cc1noc(-c2ccc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)n1,3.0,P2Y1,7.68,DECOY_P2Y
CHEMBL5954451,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4cc(F)c(F)cc4o3)c21,3.0,P2Y1,7.55,DECOY_P2Y
CHEMBL5957090,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)ccc(-c3nc4cc(Cl)ccc4s3)c21,3.0,P2Y1,7.42,DECOY_P2Y
CHEMBL6033379,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)ccc(-c3nc4ccc(F)cc4o3)c21,3.0,P2Y1,7.50,DECOY_P2Y
CHEMBL5792118,Cc1cnc2oc(-c3ccc(O)c4c3C(C)(C)CN4c3ccccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)nc2c1,3.0,P2Y1,7.96,DECOY_P2Y
CHEMBL5986463,Cc1ccnc2oc(-c3ccc(O)c4c3C(C)(C)CN4c3ccccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)nc12,3.0,P2Y1,7.96,DECOY_P2Y
CHEMBL6062480,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(C3=NC(C(C)(C)C)CO3)c21,3.0,P2Y1,8.04,DECOY_P2Y
CHEMBL5823120,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(C3=NCC(C(F)(F)F)O3)c21,3.0,P2Y1,8.06,DECOY_P2Y
CHEMBL5797532,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4c(CO)cccc4o3)c21,3.0,P2Y1,6.44,DECOY_P2Y
CHEMBL6024593,CNc1ncnc2oc(-c3ccc(O)c4c3C(C)(C)CN4c3ccccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)nc12,3.0,P2Y1,7.62,DECOY_P2Y
CHEMBL5868843,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)nc3s2)c2c(O)ccc(-c3nc4ccc(Cl)cc4o3)c21,3.0,P2Y1,8.01,DECOY_P2Y
CHEMBL6010306,CC(C)(C)CN1CCCC1c1ccc(NC(=O)Nc2ccccc2N2CC(C)(C)c3c(-c4nc5ccc(Cl)cc5o4)ccc(O)c32)cc1,3.0,P2Y1,7.66,DECOY_P2Y
CHEMBL6045098,COc1ccc2nc(NC(=O)Nc3ccccc3N3CC(C)(C)c4c(-c5nc6ccc(Cl)cc6o5)ccc(O)c43)sc2n1,3.0,P2Y1,7.82,DECOY_P2Y
CHEMBL5746856,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3cc(F)nc(F)c3)c21,3.0,P2Y1,8.12,DECOY_P2Y
CHEMBL6048211,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccnc(F)c3)c21,3.0,P2Y1,8.05,DECOY_P2Y
CHEMBL5783180,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccncc3)c21,3.0,P2Y1,8.23,DECOY_P2Y
CHEMBL5930603,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccncc3Cl)c21,3.0,P2Y1,7.57,DECOY_P2Y
CHEMBL6029274,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(F)nc3)c21,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL5834595,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3cncc(Cl)c3)c21,3.0,P2Y1,7.66,DECOY_P2Y
CHEMBL5930896,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3cncc(F)c3)c21,3.0,P2Y1,7.44,DECOY_P2Y
CHEMBL5974571,COc1cncc(-c2ccc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c1,3.0,P2Y1,8.00,DECOY_P2Y
CHEMBL6044325,Cc1cc(-c2ccc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)cnc1F,3.0,P2Y1,8.48,DECOY_P2Y
CHEMBL6012931,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(C(F)(F)F)nc3)c21,3.0,P2Y1,8.10,DECOY_P2Y
CHEMBL5944071,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(Cl)s3)c21,3.0,P2Y1,6.95,DECOY_P2Y
CHEMBL5848760,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(F)cn3)c21,3.0,P2Y1,8.35,DECOY_P2Y
CHEMBL5865238,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nccs3)c21,3.0,P2Y1,8.47,DECOY_P2Y
CHEMBL6046646,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(C(F)(F)F)cn3)c21,3.0,P2Y1,8.32,DECOY_P2Y
CHEMBL5812645,CC(C)c1cnc(-c2ccc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)nc1,3.0,P2Y1,8.39,DECOY_P2Y
CHEMBL5786180,CC(C)c1nc(-c2ccc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)cs1,3.0,P2Y1,8.33,DECOY_P2Y
CHEMBL6041306,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)cc3s2)c2c(O)ccc(-c3nc4ccc(F)cc4s3)c21,3.0,P2Y1,6.97,DECOY_P2Y
CHEMBL5933308,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)c(F)cc(-c3ccc(C(F)(F)F)cn3)c21,3.0,P2Y1,7.82,DECOY_P2Y
CHEMBL5849236,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)c(F)cc(-c3nc4ccc(Cl)cc4s3)c21,3.0,P2Y1,7.03,DECOY_P2Y
CHEMBL6061134,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3cnc(Cl)cn3)c21,3.0,P2Y1,8.04,DECOY_P2Y
CHEMBL6027439,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3cnccn3)c21,3.0,P2Y1,7.72,DECOY_P2Y
CHEMBL5946931,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ncc(F)cn3)c21,3.0,P2Y1,8.00,DECOY_P2Y
CHEMBL6007076,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)ccc(-c3nc4ccc(Cl)cc4o3)c21,3.0,P2Y1,7.13,DECOY_P2Y
CHEMBL5785468,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4ccc(Cl)cc4s3)c21,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL6036336,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)ccc(-c3nc4ccc(Cl)cc4s3)c21,3.0,P2Y1,7.11,DECOY_P2Y
CHEMBL5960378,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)cc(F)c(-c3nc4cc(Cl)ccc4s3)c21,3.0,P2Y1,7.32,DECOY_P2Y
CHEMBL6056219,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)cc3s2)c2c(O)cc(F)c(-c3nc4ccc(F)cc4s3)c21,3.0,P2Y1,7.05,DECOY_P2Y
CHEMBL5969778,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)nc3s2)c2c(O)cc(F)c(-c3nc4cc(Cl)ccc4s3)c21,3.0,P2Y1,7.41,DECOY_P2Y
CHEMBL5903950,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)nc3s2)c2c(O)cc(F)c(-c3nc4ccc(F)cc4s3)c21,3.0,P2Y1,7.80,DECOY_P2Y
CHEMBL5886944,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)cc(F)c(-c3nc4ccc(F)cc4s3)c21,3.0,P2Y1,8.00,DECOY_P2Y
CHEMBL6009257,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)nc3s2)c2c(O)cc(F)c(-c3ccc(Cl)s3)c21,3.0,P2Y1,8.09,DECOY_P2Y
CHEMBL5966955,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)cc(F)c(-c3nc4ccc(F)cc4s3)c21,3.0,P2Y1,7.33,DECOY_P2Y
CHEMBL6017423,CC1(C)CN(c2ccccc2NC(=O)Nc2csc(Cl)n2)c2c(O)ccc(-c3nc4cc(Cl)ccc4s3)c21,3.0,P2Y1,7.15,DECOY_P2Y
CHEMBL5888141,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)cc(F)c(-c3nc4ccc(Cl)cc4s3)c21,3.0,P2Y1,7.08,DECOY_P2Y
CHEMBL5819884,CC1(C)CN(c2ccccc2NC(=O)Nc2csc(Cl)n2)c2c(O)cc(F)c(-c3nc4ccc(F)cc4s3)c21,3.0,P2Y1,7.48,DECOY_P2Y
CHEMBL5753466,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)cc(F)c(-c3nc4cc(F)ccc4s3)c21,3.0,P2Y1,7.62,DECOY_P2Y
CHEMBL5874884,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)cc(F)c(-c3nc4cc(F)ccc4s3)c21,3.0,P2Y1,7.60,DECOY_P2Y
CHEMBL5778449,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)nc3s2)c2c(O)cc(F)c(-c3nc4cc(F)ccc4s3)c21,3.0,P2Y1,7.82,DECOY_P2Y
CHEMBL5827147,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)cc3s2)c2c(O)cc(F)c(-c3nc4cc(F)ccc4s3)c21,3.0,P2Y1,7.64,DECOY_P2Y
CHEMBL5984423,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)cc(F)c(-c3nc4ccc(Cl)cc4s3)c21,3.0,P2Y1,7.42,DECOY_P2Y
CHEMBL5906899,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)cc3s2)c2c(O)cc(F)c(-c3nc4cc(Cl)ccc4s3)c21,3.0,P2Y1,7.01,DECOY_P2Y
CHEMBL5893843,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)nc3s2)c2c(O)cc(F)c(-c3nc4cc(Cl)ccc4s3)c21,3.0,P2Y1,7.72,DECOY_P2Y
CHEMBL5770222,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)cc(F)c(-c3ccc(C(F)(F)F)nc3)c21,3.0,P2Y1,8.24,DECOY_P2Y
CHEMBL5919736,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)cc(F)c(-c3ccc(F)cn3)c21,3.0,P2Y1,8.13,DECOY_P2Y
CHEMBL5805920,CC(C)(C)c1ncc(-c2c(F)cc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)cn1,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL5764398,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)cc(F)c(-c3ccc(Cl)cn3)c21,3.0,P2Y1,8.19,DECOY_P2Y
CHEMBL5909554,CC(C)(C)c1ccc(-c2c(F)cc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)cn1,3.0,P2Y1,7.57,DECOY_P2Y
CHEMBL5856111,CC1(C)CN(c2ccccc2NC(=O)Nc2csc(Cl)n2)c2c(O)cc(F)c(-c3nc4cc(Cl)ccc4s3)c21,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL6048420,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)cc(F)c(-c3ccc(C(F)(F)F)cn3)c21,3.0,P2Y1,7.54,DECOY_P2Y
CHEMBL5792387,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4cc(F)ccc4s3)c21,3.0,P2Y1,7.85,DECOY_P2Y
CHEMBL5817261,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)ccc(-c3nc4cc(F)ccc4s3)c21,3.0,P2Y1,8.06,DECOY_P2Y
CHEMBL5982635,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)cc3s2)c2c(O)ccc(-c3nc4cc(F)ccc4s3)c21,3.0,P2Y1,7.77,DECOY_P2Y
CHEMBL5972026,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)nc3s2)c2c(O)ccc(-c3nc4cc(F)ccc4s3)c21,3.0,P2Y1,7.68,DECOY_P2Y
CHEMBL5853356,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3nc4ccc(F)cc4s3)c21,3.0,P2Y1,8.20,DECOY_P2Y
CHEMBL6027717,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)cc3s2)c2c(O)ccc(-c3nc4ccc(F)cc4s3)c21,3.0,P2Y1,7.75,DECOY_P2Y
CHEMBL5745350,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)nc3s2)c2c(O)ccc(-c3nc4ccc(F)cc4s3)c21,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL5748875,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)c(F)cc(-c3nc4cc(Cl)ccc4s3)c21,3.0,P2Y1,7.28,DECOY_P2Y
CHEMBL5800277,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)nc3s2)c2c(O)cc(F)c(-c3nc4ccc(F)cc4s3)c21,3.0,P2Y1,7.75,DECOY_P2Y
CHEMBL6030430,COc1ccc2nc(NC(=O)Nc3ccccc3N3CC(C)(C)c4c(-c5nc6ccc(F)cc6s5)c(F)cc(O)c43)sc2c1,3.0,P2Y1,7.64,DECOY_P2Y
CHEMBL5884006,CC1(C)CN(c2ccccc2NC(=O)Nc2csc(C(F)(F)F)n2)c2c(O)cc(F)c(-c3nc4cc(Cl)ccc4s3)c21,3.0,P2Y1,7.55,DECOY_P2Y
CHEMBL5965242,CC1(C)CN(c2ccccc2NC(=O)Nc2csc(Cl)n2)c2c(O)cc(F)c(-c3nc4cc(F)ccc4s3)c21,3.0,P2Y1,8.01,DECOY_P2Y
CHEMBL5840057,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(F)nc3s2)c2c(O)cc(F)c(-c3nc4cc(F)ccc4s3)c21,3.0,P2Y1,7.80,DECOY_P2Y
CHEMBL5960215,Cn1nc(C(F)(F)F)cc1-c1c(F)cc(O)c2c1C(C)(C)CN2c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,3.0,P2Y1,7.96,DECOY_P2Y
CHEMBL5971904,CC(C)Cn1cc(-c2c(F)cc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)cn1,3.0,P2Y1,7.96,DECOY_P2Y
CHEMBL5889398,CC(C)CCn1cc(-c2c(F)cc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)cn1,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL5980577,Cc1c(-c2c(F)cc(O)c3c2C(C)(C)CN3c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)cnn1-c1ccccc1,3.0,P2Y1,7.75,DECOY_P2Y
CHEMBL5971170,Cc1nn(C)c(C)c1-c1c(F)cc(O)c2c1C(C)(C)CN2c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,3.0,P2Y1,7.72,DECOY_P2Y
CHEMBL5883954,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)cc(F)c(-c3ccc(F)nc3)c21,3.0,P2Y1,8.33,DECOY_P2Y
